,name,states,transitions,encoding,time,lower_reachability_value,lower_importance_value,upper_reachability_value,upper_importance_value,start_state,via_state,target_state,timeout,status
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.041584014892578125,1.0,0.0,1.0,1.0,q0: start,q77: W_Nabellenoffertes0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.8970770835876465,1.0,0.0,1.0,1.0,q0: start,q19: O_SENT_BACK,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.06496000289916992,1.0,0.0,1.0,1.0,q0: start,q19: O_SENT_BACK,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.7416150569915771,1.0,0.0,1.0,1.0,q0: start,q117: W_Nabellenincompletedossiers0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.056405067443847656,1.0,0.0,1.0,1.0,q0: start,q117: W_Nabellenincompletedossiers0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.6956281661987305,1.0,0.0,1.0,1.0,q0: start,q39: O_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04923391342163086,1.0,0.0,1.0,1.0,q0: start,q39: O_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.8251471519470215,1.0,0.0,1.0,1.0,q0: start,q90: customerW_Nabellenoffertes0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.048357248306274414,1.0,0.0,1.0,1.0,q0: start,q90: customerW_Nabellenoffertes0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,15.16053819656372,1.0,0.0,1.0,1.0,q0: start,q111: customerA_APPROVED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.034800052642822266,1.0,0.0,1.0,1.0,q0: start,q111: customerA_APPROVED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.3509089946746826,1.0,0.0,1.0,1.0,q0: start,q128: companyO_CREATED5,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.021648883819580078,1.0,0.0,1.0,1.0,q0: start,q128: companyO_CREATED5,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.626899003982544,1.0,0.0,1.0,1.0,q0: start,q103: companyW_Nabellenoffertes0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.027757883071899414,1.0,0.0,1.0,1.0,q0: start,q103: companyW_Nabellenoffertes0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.6492719650268555,1.0,0.0,1.0,1.0,q0: start,q57: W_Nabellenoffertes2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.1336231231689453,1.0,0.0,1.0,1.0,q0: start,q57: W_Nabellenoffertes2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,6.428974151611328,1.0,0.0,1.0,1.0,q0: start,q22: W_Nabellenoffertes2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04970192909240723,1.0,0.0,1.0,1.0,q0: start,q22: W_Nabellenoffertes2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.0505540370941162,1.0,0.0,1.0,1.0,q0: start,q113: W_Nabellenoffertes2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.06665706634521484,1.0,0.0,1.0,1.0,q0: start,q113: W_Nabellenoffertes2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.6059911251068115,1.0,0.0,1.0,1.0,q0: start,q95: O_SENT_BACK,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.0640110969543457,1.0,0.0,1.0,1.0,q0: start,q95: O_SENT_BACK,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,3.132981061935425,1.0,0.0,1.0,1.0,q0: start,q101: customerW_Nabellenincompletedossiers2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.10934019088745117,1.0,0.0,1.0,1.0,q0: start,q101: customerW_Nabellenincompletedossiers2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.33843994140625,1.0,0.0,1.0,1.0,q0: start,q61: O_CREATED1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.09214472770690918,1.0,0.0,1.0,1.0,q0: start,q61: O_CREATED1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.0395331382751465,1.0,0.0,1.0,1.0,q0: start,q85: customerW_Nabellenincompletedossiers0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.08388495445251465,1.0,0.0,1.0,1.0,q0: start,q85: customerW_Nabellenincompletedossiers0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.5744819641113281,1.0,0.0,1.0,1.0,q0: start,q37: O_SENT_BACK,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.0714271068572998,1.0,0.0,1.0,1.0,q0: start,q37: O_SENT_BACK,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.9824731349945068,1.0,0.0,1.0,1.0,q0: start,q112: O_CREATED3,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.08071422576904297,1.0,0.0,1.0,1.0,q0: start,q112: O_CREATED3,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.8263800144195557,1.0,0.0,1.0,1.0,q0: start,q21: W_Nabellenoffertes1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.05724596977233887,1.0,0.0,1.0,1.0,q0: start,q21: W_Nabellenoffertes1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.3487670421600342,1.0,0.0,1.0,1.0,q0: start,q106: W_Nabellenoffertes0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.05141592025756836,1.0,0.0,1.0,1.0,q0: start,q106: W_Nabellenoffertes0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.7970399856567383,1.0,0.0,1.0,1.0,q0: start,q19: O_SENT_BACK,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.044808149337768555,1.0,0.0,1.0,1.0,q0: start,q19: O_SENT_BACK,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,4.4076149463653564,1.0,0.0,1.0,1.0,q0: start,q94: O_CREATED2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.0658411979675293,1.0,0.0,1.0,1.0,q0: start,q94: O_CREATED2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.680628776550293,1.0,0.0,1.0,1.0,q0: start,q84: customerO_SENT_BACK,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.07084488868713379,1.0,0.0,1.0,1.0,q0: start,q84: customerO_SENT_BACK,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.6010007858276367,1.0,0.0,1.0,1.0,q0: start,q105: O_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.08322501182556152,1.0,0.0,1.0,1.0,q0: start,q105: O_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.628413200378418,1.0,0.0,1.0,1.0,q0: start,q119: O_CREATED4,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.08839106559753418,1.0,0.0,1.0,1.0,q0: start,q119: O_CREATED4,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.7445058822631836,1.0,0.0,1.0,1.0,q0: start,q108: customerO_CREATED3,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.08261990547180176,1.0,0.0,1.0,1.0,q0: start,q108: customerO_CREATED3,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.7073009014129639,1.0,0.0,1.0,1.0,q0: start,q91: O_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.07542300224304199,1.0,0.0,1.0,1.0,q0: start,q91: O_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.7885429859161377,1.0,0.0,1.0,1.0,q0: start,q100: customerO_CREATED2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.0684812068939209,1.0,0.0,1.0,1.0,q0: start,q100: customerO_CREATED2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.0961511135101318,1.0,0.0,1.0,1.0,q0: start,q31: O_CREATED1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04138612747192383,1.0,0.0,1.0,1.0,q0: start,q31: O_CREATED1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.5575411319732666,1.0,0.0,1.0,1.0,q0: start,q3: companyA_SUBMITTED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.08147716522216797,1.0,0.0,1.0,1.0,q0: start,q3: companyA_SUBMITTED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.0806097984313965,1.0,0.0,1.0,1.0,q0: start,q41: customerO_CREATED1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04960322380065918,1.0,0.0,1.0,1.0,q0: start,q41: customerO_CREATED1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.8394091129302979,1.0,0.0,1.0,1.0,q0: start,q51: companyO_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.040042877197265625,1.0,0.0,1.0,1.0,q0: start,q51: companyO_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.7509970664978027,1.0,0.0,1.0,1.0,q0: start,q49: companyO_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.038949012756347656,1.0,0.0,1.0,1.0,q0: start,q49: companyO_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,2.338469982147217,1.0,0.0,1.0,1.0,q0: start,q17: customerO_CREATED0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.044686079025268555,1.0,0.0,1.0,1.0,q0: start,q17: customerO_CREATED0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.060787200927734375,1.0,1.0,1.0,1.0,q0: start,q58: positive,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.011460065841674805,1.0,1.0,1.0,1.0,q0: start,q58: positive,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.664240837097168,1.0,0.0,1.0,1.0,q0: start,q24: customerO_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.03798818588256836,1.0,0.0,1.0,1.0,q0: start,q24: customerO_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.715681791305542,1.0,0.0,1.0,1.0,q0: start,q35: W_Nabellenincompletedossiers2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.06839299201965332,1.0,0.0,1.0,1.0,q0: start,q35: W_Nabellenincompletedossiers2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.6525793075561523,1.0,0.0,1.0,1.0,q0: start,q81: customerW_Nabellenincompletedossiers0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.0601811408996582,1.0,0.0,1.0,1.0,q0: start,q81: customerW_Nabellenincompletedossiers0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.33645009994506836,1.0,0.0,1.0,1.0,q0: start,q45: companyW_Nabellenincompletedossiers1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.01927924156188965,1.0,0.0,1.0,1.0,q0: start,q45: companyW_Nabellenincompletedossiers1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.8524749279022217,1.0,0.0,1.0,1.0,q0: start,q28: customerW_Nabellenoffertes1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.05814409255981445,1.0,0.0,1.0,1.0,q0: start,q28: customerW_Nabellenoffertes1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,3.8379669189453125,1.0,0.0,1.0,1.0,q0: start,q94: O_CREATED2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04144883155822754,1.0,0.0,1.0,1.0,q0: start,q94: O_CREATED2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,8.719496011734009,1.0,0.0,1.0,1.0,q0: start,q115: customerW_Nabellenoffertes2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.03487801551818848,1.0,0.0,1.0,1.0,q0: start,q115: customerW_Nabellenoffertes2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.1649301052093506,1.0,0.0,1.0,1.0,q0: start,q38: O_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.054936885833740234,1.0,0.0,1.0,1.0,q0: start,q38: O_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.6459839344024658,1.0,0.0,1.0,1.0,q0: start,q71: W_Nabellenincompletedossiers0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.03465700149536133,1.0,0.0,1.0,1.0,q0: start,q71: W_Nabellenincompletedossiers0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.9537158012390137,1.0,0.0,1.0,1.0,q0: start,q23: companyO_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.03325080871582031,1.0,0.0,1.0,1.0,q0: start,q23: companyO_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.694425106048584,1.0,0.0,1.0,1.0,q0: start,q72: O_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.030512094497680664,1.0,0.0,1.0,1.0,q0: start,q72: O_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.6792058944702148,1.0,0.0,1.0,1.0,q0: start,q54: O_SENT_BACK,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.054431915283203125,1.0,0.0,1.0,1.0,q0: start,q54: O_SENT_BACK,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,7.187679052352905,1.0,0.0,1.0,1.0,q0: start,q27: customerW_Nabellenoffertes0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.045204877853393555,1.0,0.0,1.0,1.0,q0: start,q27: customerW_Nabellenoffertes0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.028566837310791016,1.0,1.0,1.0,1.0,q0: start,q2: A_SUBMITTED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.017850875854492188,1.0,1.0,1.0,1.0,q0: start,q2: A_SUBMITTED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.245107889175415,1.0,0.0,1.0,1.0,q0: start,q98: companyO_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.05779576301574707,1.0,0.0,1.0,1.0,q0: start,q98: companyO_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.7160248756408691,1.0,0.0,1.0,1.0,q0: start,q93: W_Nabellenincompletedossiers2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.05849814414978027,1.0,0.0,1.0,1.0,q0: start,q93: W_Nabellenincompletedossiers2,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.5156290531158447,1.0,0.0,1.0,1.0,q0: start,q83: companyO_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04189491271972656,1.0,0.0,1.0,1.0,q0: start,q83: companyO_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.6089599132537842,1.0,0.0,1.0,1.0,q0: start,q34: W_Nabellenincompletedossiers1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04625296592712402,1.0,0.0,1.0,1.0,q0: start,q34: W_Nabellenincompletedossiers1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.03995513916015625,1.0,1.0,1.0,1.0,q0: start,q0: start,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.014620304107666016,1.0,1.0,1.0,1.0,q0: start,q0: start,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.0006637573242188,1.0,0.0,1.0,1.0,q0: start,q104: O_CREATED3,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.03778719902038574,1.0,0.0,1.0,1.0,q0: start,q104: O_CREATED3,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,8.342243432998657,1.0,0.0,1.0,1.0,q0: start,q4: customerA_SUBMITTED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04651904106140137,1.0,0.0,1.0,1.0,q0: start,q4: customerA_SUBMITTED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.35280776023864746,1.0,0.0,1.0,1.0,q0: start,q124: companyO_CREATED4,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.0175778865814209,1.0,0.0,1.0,1.0,q0: start,q124: companyO_CREATED4,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,10.89768123626709,1.0,0.0,1.0,1.0,q0: start,q20: W_Nabellenoffertes0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.05670809745788574,1.0,0.0,1.0,1.0,q0: start,q20: W_Nabellenoffertes0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.090228796005249,1.0,0.0,1.0,1.0,q0: start,q60: O_CREATED1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04225516319274902,1.0,0.0,1.0,1.0,q0: start,q60: O_CREATED1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.0618321895599365,1.0,0.0,1.0,1.0,q0: start,q110: customerW_Nabellenoffertes0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04079318046569824,1.0,0.0,1.0,1.0,q0: start,q110: customerW_Nabellenoffertes0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.4459528923034668,1.0,0.0,1.0,1.0,q0: start,q73: O_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.03859996795654297,1.0,0.0,1.0,1.0,q0: start,q73: O_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.5112121105194092,1.0,0.0,1.0,1.0,q0: start,q126: O_CREATED6,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04390907287597656,1.0,0.0,1.0,1.0,q0: start,q126: O_CREATED6,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.4880959987640381,1.0,0.0,1.0,1.0,q0: start,q33: W_Nabellenincompletedossiers0,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04993605613708496,1.0,0.0,1.0,1.0,q0: start,q33: W_Nabellenincompletedossiers0,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,0.5272791385650635,1.0,0.0,1.0,1.0,q0: start,q30: O_CANCELLED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04443192481994629,1.0,0.0,1.0,1.0,q0: start,q30: O_CANCELLED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.3612878322601318,1.0,0.0,1.0,1.0,q0: start,q12: companyA_ACCEPTED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.045588016510009766,1.0,0.0,1.0,1.0,q0: start,q12: companyA_ACCEPTED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.903581142425537,1.0,0.0,1.0,1.0,q0: start,q8: customerA_PREACCEPTED,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.04391598701477051,1.0,0.0,1.0,1.0,q0: start,q8: customerA_PREACCEPTED,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.3618109226226807,1.0,0.0,1.0,1.0,q0: start,q68: customerO_CREATED1,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.07642388343811035,1.0,0.0,1.0,1.0,q0: start,q68: customerO_CREATED1,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,1.491124153137207,1.0,0.0,1.0,1.0,q0: start,q74: O_SENT_BACK,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.10640621185302734,1.0,0.0,1.0,1.0,q0: start,q74: O_SENT_BACK,q58: positive,36000,2
0,out/models/model_bpic12_model-it_0.pickle,129,290,quadratic,5.7915849685668945,1.0,0.0,1.0,1.0,q0: start,q29: customerW_Nabellenoffertes2,q58: positive,36000,2
1,out/models/model_bpic12_model-it_0.pickle,129,290,linear,0.041052818298339844,1.0,0.0,1.0,1.0,q0: start,q29: customerW_Nabellenoffertes2,q58: positive,36000,2
