,model,query,nesting,value,model_checking_time,model_construction_time,name,timeout
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=90 & (X( loc=119 )))))))))))]",4,0.00629877471742197,6.141,8.821,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=46 & ((X( loc=104 & ((X( loc=120 & (X( loc=127 ))))))))))))))]",5,0.006429466125277716,6.183,7.642,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"['start', 'companystart', 'startprofile_0_6_6', 'companystartprofile_0_6_6', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_10_minor_0_4_8', 'companyplayed_10_minor_0_4_8', 'skipped', 'companyskipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=30 & ((X( loc=88 & ((X( loc=120 & (X( loc=127 ))))))))))))))]",5,0.006429466125277715,6.984,7.942,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=101 & ((X( loc=121 & (X( loc=128 ))))))))))))))]",5,0.006429466125277716,5.689,8.817,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & (X( loc=97 ))))))))]",3,0.00632484097940434,8.039,8.411,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=51 & ((X( loc=109 & (X( loc=118|loc=123 )))))))))))]",4,0.00632484097940434,8.183,8.47,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=13 & ((X( loc=71 & ((X( loc=120 & ((X( loc=127 & (X( loc=1365 )))))))))))))))))]",6,0.006429466125277716,5.952,8.506,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=91 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & (X( loc=192 )))))))))))))))))]",6,0.003144617509096337,6.357,8.074,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=3 & ((X( loc=61 & ((X( loc=119 & ((X( loc=126 & ((X( loc=587 & (X( loc=612 ))))))))))))))))))))]",7,2.387597776098931E-5,6.183,8.198,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=36 & ((X( loc=94 & ((X( loc=120 & ((X( loc=127 & (X( loc=1421 )))))))))))))))))]",6,0.006429466125277716,7.054,7.84,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=101 & ((X( loc=121 & ((X( loc=128 & (X( loc=1462 )))))))))))))))))]",6,0.006429466125277716,6.463,8.688,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=35 & ((X( loc=93 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=852 & (X( loc=868 ))))))))))))))))))))]",7,0.01264968195880868,7.27,7.589,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=19 & ((X( loc=77 & ((X( loc=120 & ((X( loc=127 & (X( loc=932 )))))))))))))))))]",6,0.006345327461026691,6.607,8.953,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=10 & ((X( loc=68 & ((X( loc=120 & ((X( loc=127 & ((X( loc=1163 & (X( loc=1175 ))))))))))))))))))))]",7,0.012606516257802354,6.214,8.455,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=10 & ((X( loc=68 & ((X( loc=121 & ((X( loc=128 & ((X( loc=910 & (X( loc=918 ))))))))))))))))))))]",7,0.006429466125277715,6.682,8.186,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & ((X( loc=99 & (X( loc=119 )))))))))))]",4,0.0,0.241,7.826,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=52 & ((X( loc=110 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=811 & ((X( loc=824 & (X( loc=311 )))))))))))))))))))))))]",8,0.00632484097940434,6.572,7.49,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=9 & ((X( loc=67 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=341 & (X( loc=388 ))))))))))))))))))))]",7,0.00632484097940434,6.289,8.726,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & ((X( loc=95 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=951 & ((X( loc=965 & (X( loc=311 )))))))))))))))))))))))]",8,0.00632484097940434,6.641,8.332,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=45 & ((X( loc=103 & (X( loc=119 )))))))))))]",4,0.0,0.21,7.56,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=18 & ((X( loc=76 & ((X( loc=118|loc=123 & (X( loc=125|loc=130 ))))))))))))))]",5,0.0,0.272,8.035,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=59 & ((X( loc=117 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=152 & ((X( loc=241 & (X( loc=311 )))))))))))))))))))))))]",8,0.00632484097940434,7.226,8.636,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=87 & ((X( loc=121 & (X( loc=128 ))))))))))))))]",5,0.0,0.27,8.157,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=97 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=929 & ((X( loc=941 & (X( loc=311 )))))))))))))))))))))))]",8,0.00632484097940434,7.032,8.228,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6361006529158463,4.888,8.212,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6361006529158463,4.642,8.368,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=22 & ((X( loc=80 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=696 & ((X( loc=714 & (X( loc=310 )))))))))))))))))))))))]",8,0.00632484097940434,8.399,7.387,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=25 & ((X( loc=83 & ((X( loc=120 & ((X( loc=127 & ((X( loc=145 & (X( loc=234 ))))))))))))))))))))]",7,0.0,0.348,7.815,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6361006529158463,5.152,8.438,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=15 & ((X( loc=73 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=963 & ((X( loc=977 & ((X( loc=310 & (X( loc=312 ))))))))))))))))))))))))))]",9,0.00632484097940434,8.292,7.993,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=9 & ((X( loc=67 & ((X( loc=120 & ((X( loc=127 & ((X( loc=478 & ((X( loc=512 & (X( loc=311 )))))))))))))))))))))))]",8,0.0,0.562,7.826,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=6 & ((X( loc=64 & ((X( loc=120 & ((X( loc=127 & ((X( loc=546 & ((X( loc=573 & ((X( loc=311 & (X( loc=313 ))))))))))))))))))))))))))]",9,0.003214733062638858,6.408,10.302,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=29 )))))]",2,0.01907914808408639,5.573,7.527,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6361006529158463,5.321,8.506,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=90 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=635 & ((X( loc=658 & ((X( loc=311 & (X( loc=313 ))))))))))))))))))))))))))]",9,0.00632484097940434,8.051,7.527,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & (X( loc=100 ))))))))]",3,0.006429466125277716,5.539,7.815,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=34 )))))]",2,0.006429466125277716,5.752,8.206,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=91 & ((X( loc=120 & ((X( loc=127 & ((X( loc=202 & ((X( loc=291 & (X( loc=310 )))))))))))))))))))))))]",8,0.0,0.957,8.101,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6361006529158463,5.259,9.0,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=97 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=1404 & ((X( loc=1408 & ((X( loc=311 & (X( loc=313 ))))))))))))))))))))))))))]",9,0.00632484097940434,8.479,8.883,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=91 & (X( loc=118|loc=123 )))))))))))]",4,0.0191341441580396,5.474,7.875,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & (X( loc=90 ))))))))]",3,0.02548254794738174,5.876,8.09,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=57 & ((X( loc=115 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=463 & ((X( loc=497 & ((X( loc=311 & (X( loc=313 ))))))))))))))))))))))))))]",9,0.00632484097940434,8.793,8.348,random_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & ((X( loc=92 & ((X( loc=120 & ((X( loc=127 & (X( loc=186 )))))))))))))))))]",6,0.006278016529625869,5.713,7.924,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=87 & ((X( loc=120 & (X( loc=127 ))))))))))))))]",5,0.006429466125277715,6.984,7.793,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=7 & ((X( loc=65 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=812 & (X( loc=825 ))))))))))))))))))))]",7,0.00632484097940434,6.211,8.02,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=87 & ((X( loc=120 & ((X( loc=127 & (X( loc=1157 )))))))))))))))))]",6,0.0061770563423215,6.497,8.658,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=87 & ((X( loc=120 & ((X( loc=127 & ((X( loc=158 & ((X( loc=247 & ((X( loc=310 & (X( loc=312 ))))))))))))))))))))))))))]",9,0.0037062338053929,6.8,7.966,actual_path,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=21 & ((X( loc=79 & ((X( loc=120 & ((X( loc=127 & (X( loc=478 )))))))))))))))))]",6,0.012638068256896492,7.039,8.922,actual_path,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=429] ,0,0.08050116518922491,5.538,9.348,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=758] ,0,0.01091057469352612,5.746,9.37,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=1372] ,0,0.010379607564005498,5.777,8.732,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=747] ,0,0.030536420247941287,6.006,9.886,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=333] ,0,0.020556453943120036,6.275,9.957,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=1437] ,0,0.8052076474228768,3.904,10.693,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=727] ,0,0.02107807309595733,6.29,9.636,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=1399] ,0,0.010381448637711895,5.64,8.773,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=546] ,0,0.0310563909042537,6.26,9.269,reach_state,600
0,out/models/model_spotify100_model-it_4.prism, Pmax=? [F loc=1327] ,0,0.010379607564005498,6.496,8.777,reach_state,600
0,out/models/model_spotify100_model-it_3.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=28 & ((X( loc=86 & ((X( loc=118|loc=123 & ((X( loc=125|loc=130 & ((X( loc=199 & ((X( loc=288 & ((X( loc=311 & (X( loc=313 ))))))))))))))))))))))))))]",9,0.012649681958808678,10.166,8.049,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1247)]",0,0.0072630804947678195,8.261,8.769,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6640951703743597,6.032,8.319,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=146)]",0,0.028124777811204982,8.363,9.499,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1300)]",0,0.5319837164476958,6.936,10.376,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1093)]",0,0.5319837164476958,7.362,9.165,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=777)]",0,0.5783112760236647,6.679,8.716,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=501)]",0,0.00726308049476782,7.327,9.133,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1493)]",0,0.007263080494767821,7.544,9.021,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=350)]",0,0.0069122167566335714,7.306,10.401,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=334)]",0,0.5340921698347812,7.124,9.169,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6640951703743597,5.683,9.753,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6640951703743597,5.581,8.709,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_0_7_8']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_3_6_6']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_2_5_7']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_0_4_9']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_0_6_8', 'companystartprofile_0_6_8']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=946)]",0,0.00720866246413934,8.155,9.037,avoid_state,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_3_7_4', 'companystartprofile_3_7_4']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6640951703743597,6.493,9.849,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6640951703743597,5.786,10.696,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=25 )))))]",2,0.06637257676025436,7.254,9.049,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_6_6_4', 'companystartprofile_6_6_4', 'select_context_catalog']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_4_6_6', 'companystartprofile_4_6_6', 'select_context_radio']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=23 )))))]",2,0.013269836154868986,7.174,9.047,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_7_4_3', 'companystartprofile_7_4_3', 'select_context_editorial_playlist']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=49 & ((X( loc=101 & (X( loc=106|loc=111 )))))))))))]",4,0.006634133504833844,6.437,8.536,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=26 )))))]",2,0.006634133504833844,6.859,10.738,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=44 )))))]",2,0.006634133504833844,7.49,8.926,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_6_5_4', 'companystartprofile_6_5_4', 'select_context_catalog', 'companyselect_context_catalog']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_0_9_6', 'companystartprofile_0_9_6', 'select_context_radio', 'customerselect_context_radio']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=14 & (X( loc=66 ))))))))]",3,0.006635702650035141,6.846,9.562,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_6_7_5', 'companystartprofile_6_7_5', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_10_major_4_7_5']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_3_5_5', 'companystartprofile_3_5_5', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_10_minor_7_4_4']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=6 & (X( loc=58 ))))))))]",3,0.006659082689890616,7.226,9.255,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & ((X( loc=93 & (X( loc=110 )))))))))))]",4,0.006659082689890616,7.062,8.409,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_2_7_7', 'companystartprofile_2_7_7', 'select_context_radio', 'customerselect_context_radio', 'song_0_minor_2_6_7', 'companysong_0_minor_2_6_7']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=8 & ((X( loc=60 & (X( loc=106|loc=111 )))))))))))]",4,0.013268267009667689,6.701,9.165,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=36 & ((X( loc=88 & ((X( loc=110 & (X( loc=116 ))))))))))))))]",5,0.006659082689890616,6.919,8.422,random_path,600
0,out/models/model_spotify100_model-it_4.prism,"['start', 'companystart', 'startprofile_1_9_5', 'companystartprofile_1_9_5', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_10_minor_0_9_4', 'companysong_10_minor_0_9_4']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & (X( loc=84 ))))))))]",3,0.01329478533992576,7.032,9.628,random_path,600
