,model,query,nesting,value,model_parsing_time,model_checking_time,model_construction_time,name,timeout,solver
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & (X( loc=329 ))))))))]",3,0.003857616475,2.182,0.276,18.706,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=112 )))))]",2,0.01679397905,2.366,0.285,19.467,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=186 )))))]",2,0.004926354232,1.847,0.277,20.99,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=24 & ((X( loc=337 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.002984699279,2.09,0.22,17.187,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=65 & (X( loc=378 ))))))))]",3,0.002798795501,2.218,0.272,17.921,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=77 )))))]",2,0.03830855956,2.213,0.269,21.021,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=185 & (X( loc=498 ))))))))]",3,0.002893346588,2.354,0.269,18.145,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=187 & ((X( loc=500 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.001059086841,2.327,0.219,17.568,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=138 )))))]",2,0.002024808383,2.527,0.267,21.906,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=124 )))))]",2,0.006195994562,2.264,0.303,20.975,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=75 & ((X( loc=388 & (X( loc=629 )))))))))))]",4,0.0001948561735,2.162,0.065,17.866,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & (X( loc=352 ))))))))]",3,0.01268722054,2.195,0.393,19.974,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=15 & (X( loc=328 ))))))))]",3,0.001062228213,1.968,0.301,20.933,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=29 )))))]",2,0.01275002287,2.197,0.271,23.062,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & (X( loc=390 ))))))))]",3,0.03830855956,1.947,0.246,22.396,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=158 & (X( loc=471 ))))))))]",3,0.002803927922,1.831,0.273,21.326,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=28 & ((X( loc=341 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.006835924155,2.232,0.216,18.174,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=120 & ((X( loc=433 & (X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 )))))))))))]",4,0.001925238196,1.848,0.183,18.475,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=390 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.01434581266,1.715,0.214,18.095,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=118 & ((X( loc=431 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.006354521046,2.093,0.217,19.944,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=268 & ((X( loc=581 & (X( loc=631 )))))))))))]",4,0.0002916613599,2.022,0.061,17.947,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=390 & (X( loc=631 )))))))))))]",4,0.0133192021,2.125,0.059,18.6,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=120 & ((X( loc=433 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.002407015548,2.252,0.211,19.089,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=213 & ((X( loc=526 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.0002888418657,1.983,0.219,17.648,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=143 & ((X( loc=456 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.00250329617,2.465,0.219,17.343,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=390 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.01434581266,2.184,0.207,16.814,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=346 & (X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 )))))))))))]",4,0.003850476392,1.994,0.185,19.051,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=157 & ((X( loc=470 & ((X( loc=631 & (X( loc=641 ))))))))))))))]",5,0.001847186338,2.403,0.061,17.195,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=425 & (X( loc=631 )))))))))))]",4,0.002236070426,2.128,0.059,19.661,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=28 & ((X( loc=341 & ((X( loc=631 & (X( loc=641 ))))))))))))))]",5,0.001944406671,2.291,0.062,17.286,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=352 & ((X( loc=631 & (X( loc=641 ))))))))))))))]",5,0.005249898013,2.105,0.086,17.044,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=28 & ((X( loc=341 & ((X( loc=629 & (X( loc=639 ))))))))))))))]",5,0.001363991776,2.12,0.061,18.51,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=28 & ((X( loc=341 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & (X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 ))))))))))))))]",5,0.003657952573,2.197,0.18,16.848,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=119 & ((X( loc=432 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.008280133484,2.032,0.212,18.818,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=329 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.002214454304,2.446,0.213,17.296,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=342 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.006354521046,2.559,0.217,18.207,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=123 & ((X( loc=436 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.001251648085,1.979,0.223,17.749,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=35 & ((X( loc=348 & ((X( loc=629 & (X( loc=639 ))))))))))))))]",5,0.0009742798397,2.42,0.072,18.532,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=64 & ((X( loc=377 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=971 )))))))))))))))))]",6,1.371890639e-05,1.959,0.083,17.691,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=150 & ((X( loc=463 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & (X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 ))))))))))))))]",5,0.002599071565,2.43,0.187,18.58,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=78 & ((X( loc=391 & ((X( loc=629 & (X( loc=639 ))))))))))))))]",5,0.001656275728,1.92,0.061,19.697,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=113 & ((X( loc=426 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=1092 )))))))))))))))))]",6,2.010871293e-05,1.991,0.079,17.261,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=352 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=804|loc=4370 )))))))))))))))))]",6,2.497351581e-05,2.161,0.069,18.186,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=125 & ((X( loc=438 & ((X( loc=629 & ((X( loc=639 & (X( loc=1603 )))))))))))))))))]",6,0.0001927458976,2.072,0.06,17.659,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=425 & ((X( loc=636 & ((X( loc=646 & (X( loc=1535 )))))))))))))))))]",6,0.0001922021789,1.984,0.064,18.271,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=119 & ((X( loc=432 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=1482 )))))))))))))))))]",6,1.838966017e-05,2.007,0.076,18.509,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=70 & ((X( loc=383 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=1051 )))))))))))))))))]",6,8.952738125e-05,2.398,0.079,17.304,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=40 & ((X( loc=353 & ((X( loc=631 & ((X( loc=641 & (X( loc=997 )))))))))))))))))]",6,0.005010933076,1.97,0.063,17.504,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=390 & ((X( loc=631 & (X( loc=641 ))))))))))))))]",5,0.0133191857,2.036,0.061,19.164,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=68 & ((X( loc=381 & (X( loc=631 )))))))))))]",4,0.0003888818131,2.702,0.062,20.495,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=299 & ((X( loc=612 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.0001925808897,2.017,0.221,19.101,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=390 & ((X( loc=631 & (X( loc=641 ))))))))))))))]",5,0.0133191857,2.246,0.068,19.309,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=76 & ((X( loc=389 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.01059086841,1.948,0.233,19.901,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=425 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & (X( loc=1228 )))))))))))))))))]",6,2.388788674e-05,2.303,0.073,16.993,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=150 & ((X( loc=463 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=1093 )))))))))))))))))]",6,5.351630757e-06,1.803,0.076,17.859,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=352 & ((X( loc=631 & ((X( loc=641 & (X( loc=956 )))))))))))))))))]",6,0.005201298956,2.259,0.068,18.182,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=425 & ((X( loc=629 & (X( loc=639 ))))))))))))))]",5,0.00146141976,2.199,0.066,20.38,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=119 & ((X( loc=432 & (X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 )))))))))))]",4,0.008280133484,1.913,0.216,23.423,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=150 & ((X( loc=463 & (X( loc=631 )))))))))))]",4,0.001555527253,1.986,0.062,22.801,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=390 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.01434581266,1.907,0.224,22.409,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=425 & (X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 )))))))))))]",4,0.004716833581,2.409,0.188,22.501,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=346 & ((X( loc=631 & ((X( loc=641 & (X( loc=928 )))))))))))))))))]",6,0.001347548812,2.038,0.069,20.276,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"['start', 'companystart', 'startprofile_6_5_3', 'companystartprofile_6_5_3', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_10_minor_4_3_2', 'companysong_10_minor_4_3_2', 'not_skipped', 'companynot_skipped']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=390 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=1563 )))))))))))))))))]",6,5.303886531e-06,1.904,0.075,17.981,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=124 & ((X( loc=437 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=785 )))))))))))))))))]",6,4.867256789e-05,1.943,0.078,18.271,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=342 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & (X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 ))))))))))))))]",5,0.006354521046,1.945,0.23,22.127,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=345 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & (X( loc=804|loc=4370 )))))))))))))))))]",6,4.281174139e-06,2.3,0.067,19.295,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=28 & ((X( loc=341 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & (X( loc=909|loc=4800 )))))))))))))))))]",6,6.719127367e-05,1.912,0.065,19.403,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=107 & ((X( loc=420 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & (X( loc=853 )))))))))))))))))]",6,7.314093971e-06,2.082,0.067,17.775,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & ((X( loc=347 & ((X( loc=631 & ((X( loc=641 & (X( loc=1065 )))))))))))))))))]",6,0.003371845456,1.769,0.063,17.995,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & ((X( loc=324 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & ((X( loc=666 & (X( loc=2487 ))))))))))))))))))))]",7,7.322931171e-07,2.394,0.072,16.883,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=83 & ((X( loc=396 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & ((X( loc=1096 & (X( loc=2917 ))))))))))))))))))))]",7,8.759187869e-06,1.888,0.075,17.397,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & ((X( loc=347 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & ((X( loc=1058 & (X( loc=2879 ))))))))))))))))))))]",7,1.249560582e-05,2.067,0.07,16.727,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=69 & ((X( loc=382 & ((X( loc=629 & ((X( loc=639 & ((X( loc=7848 & (X( loc=8004 ))))))))))))))))))))]",7,0,2.409,0.02,19.056,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=117 & ((X( loc=430 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & ((X( loc=1869 & (X( loc=3690 ))))))))))))))))))))]",7,8.166160582e-07,2.044,0.072,18.555,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=84 & ((X( loc=397 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & ((X( loc=785 & ((X( loc=2606 & (X( loc=4291|loc=4293|loc=4296|loc=4298|loc=5582|loc=5655|loc=6589|loc=6666|loc=7415 )))))))))))))))))))))))]",8,4.646429868e-05,1.996,0.085,16.055,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"['start', 'companystart', 'startprofile_7_3_0', 'companystartprofile_7_3_0', 'select_context_catalog', 'companyselect_context_catalog', 'played_10_major_8_3_0', 'companyplayed_10_major_8_3_0', 'not_skipped', 'companynot_skipped']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=68 & ((X( loc=381 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & ((X( loc=660|loc=916 & ((X( loc=2481|loc=2737 & (X( loc=4291|loc=4293|loc=4296|loc=4298|loc=5582|loc=5655|loc=6589|loc=6666|loc=7415 )))))))))))))))))))))))]",8,7.991644506e-07,2.175,0.076,16.517,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=101 & ((X( loc=414 & ((X( loc=631 & ((X( loc=641 & ((X( loc=1672 & (X( loc=3493 ))))))))))))))))))))]",7,0.0003871671304,2.248,0.066,18.349,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=35 & ((X( loc=348 & ((X( loc=630|loc=633|loc=4310|loc=5874|loc=6875|loc=7647 & ((X( loc=640|loc=643|loc=4313|loc=5877|loc=6898|loc=7681 & ((X( loc=823 & (X( loc=2644 ))))))))))))))))))))]",7,6.951773301e-06,2.146,0.071,18.37,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=113 & ((X( loc=426 & ((X( loc=629 & ((X( loc=639 & ((X( loc=1047|loc=1066 & (X( loc=2868|loc=2887 ))))))))))))))))))))]",7,0.001734651198,1.864,0.067,17.902,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=62 & ((X( loc=375 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & ((X( loc=939 & (X( loc=2760 ))))))))))))))))))))]",7,1.462406169e-06,1.904,0.08,19.761,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=142 & ((X( loc=455 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & ((X( loc=853 & (X( loc=2674 ))))))))))))))))))))]",7,2.55993289e-06,2.245,0.073,18.548,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=346 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & ((X( loc=1041 & ((X( loc=2862 & (X( loc=4290|loc=4292|loc=4294|loc=4295|loc=4297|loc=5558 )))))))))))))))))))))))]",8,1.206989318e-06,1.896,0.07,17.097,actual_path,3600,storm
0,out/models/model_spotify7000_model-it_4.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & ((X( loc=324 & ((X( loc=628|loc=632|loc=634|loc=637|loc=4309|loc=5872|loc=5873|loc=6866 & ((X( loc=638|loc=642|loc=644|loc=647|loc=4312|loc=5875|loc=5876|loc=6889 & ((X( loc=664 & ((X( loc=2485 & (X( loc=4290|loc=4292|loc=4294|loc=4295|loc=4297|loc=5558 )))))))))))))))))))))))]",8,5.871839927e-07,1.839,0.076,16.817,actual_path,3600,storm
